CaseID,ActivityID,CompleteTimestamp
0,0,2010-12-01 00:00:05
0,1,2010-12-01 00:00:10
0,12,2010-12-01 00:00:15
0,23,2010-12-01 00:00:20
0,26,2010-12-01 00:00:25
0,27,2010-12-01 00:00:30
0,28,2010-12-01 00:00:35
0,29,2010-12-01 00:00:40
0,30,2010-12-01 00:00:45
0,31,2010-12-01 00:00:50
0,2,2010-12-01 00:00:55
0,30,2010-12-01 00:01:00
0,31,2010-12-01 00:01:05
0,2,2010-12-01 00:01:10
0,30,2010-12-01 00:01:15
0,31,2010-12-01 00:01:20
0,2,2010-12-01 00:01:25
0,30,2010-12-01 00:01:30
0,31,2010-12-01 00:01:35
0,3,2010-12-01 00:01:40
0,4,2010-12-01 00:01:45
0,5,2010-12-01 00:01:50
0,6,2010-12-01 00:01:55
1,0,2010-12-01 00:02:00
1,1,2010-12-01 00:02:05
1,12,2010-12-01 00:02:10
1,23,2010-12-01 00:02:15
1,26,2010-12-01 00:02:20
1,27,2010-12-01 00:02:25
1,28,2010-12-01 00:02:30
1,29,2010-12-01 00:02:35
1,30,2010-12-01 00:02:40
1,31,2010-12-01 00:02:45
1,3,2010-12-01 00:02:50
1,4,2010-12-01 00:02:55
1,5,2010-12-01 00:03:00
1,6,2010-12-01 00:03:05
2,0,2010-12-01 00:03:10
2,1,2010-12-01 00:03:15
2,12,2010-12-01 00:03:20
2,23,2010-12-01 00:03:25
2,26,2010-12-01 00:03:30
2,27,2010-12-01 00:03:35
2,28,2010-12-01 00:03:40
2,29,2010-12-01 00:03:45
2,30,2010-12-01 00:03:50
2,31,2010-12-01 00:03:55
2,2,2010-12-01 00:04:00
2,30,2010-12-01 00:04:05
2,31,2010-12-01 00:04:10
2,2,2010-12-01 00:04:15
2,30,2010-12-01 00:04:20
2,31,2010-12-01 00:04:25
2,2,2010-12-01 00:04:30
2,30,2010-12-01 00:04:35
2,31,2010-12-01 00:04:40
2,2,2010-12-01 00:04:45
2,30,2010-12-01 00:04:50
2,31,2010-12-01 00:04:55
2,3,2010-12-01 00:05:00
2,4,2010-12-01 00:05:05
2,5,2010-12-01 00:05:10
2,6,2010-12-01 00:05:15
2,7,2010-12-01 00:05:20
2,8,2010-12-01 00:05:25
2,10,2010-12-01 00:05:30
2,11,2010-12-01 00:05:35
2,9,2010-12-01 00:05:40
2,14,2010-12-01 00:05:45
2,15,2010-12-01 00:05:50
2,17,2010-12-01 00:05:55
2,18,2010-12-01 00:06:00
2,16,2010-12-01 00:06:05
2,22,2010-12-01 00:06:10
2,19,2010-12-01 00:06:15
2,21,2010-12-01 00:06:20
2,20,2010-12-01 00:06:25
2,24,2010-12-01 00:06:30
2,25,2010-12-01 00:06:35
2,0,2010-12-01 00:06:40
2,1,2010-12-01 00:06:45
2,12,2010-12-01 00:06:50
2,23,2010-12-01 00:06:55
2,26,2010-12-01 00:07:00
2,27,2010-12-01 00:07:05
2,28,2010-12-01 00:07:10
2,29,2010-12-01 00:07:15
2,30,2010-12-01 00:07:20
2,31,2010-12-01 00:07:25
2,2,2010-12-01 00:07:30
2,30,2010-12-01 00:07:35
2,31,2010-12-01 00:07:40
2,3,2010-12-01 00:07:45
2,4,2010-12-01 00:07:50
2,5,2010-12-01 00:07:55
2,6,2010-12-01 00:08:00
2,10,2010-12-01 00:08:05
2,11,2010-12-01 00:08:10
2,13,2010-12-01 00:08:15
2,10,2010-12-01 00:08:20
2,11,2010-12-01 00:08:25
2,8,2010-12-01 00:08:30
2,9,2010-12-01 00:08:35
2,7,2010-12-01 00:08:40
2,14,2010-12-01 00:08:45
2,15,2010-12-01 00:08:50
2,17,2010-12-01 00:08:55
2,18,2010-12-01 00:09:00
2,16,2010-12-01 00:09:05
2,22,2010-12-01 00:09:10
2,20,2010-12-01 00:09:15
2,19,2010-12-01 00:09:20
2,21,2010-12-01 00:09:25
2,24,2010-12-01 00:09:30
2,25,2010-12-01 00:09:35
2,0,2010-12-01 00:09:40
2,1,2010-12-01 00:09:45
2,12,2010-12-01 00:09:50
2,23,2010-12-01 00:09:55
2,26,2010-12-01 00:10:00
2,27,2010-12-01 00:10:05
2,28,2010-12-01 00:10:10
2,29,2010-12-01 00:10:15
2,30,2010-12-01 00:10:20
2,31,2010-12-01 00:10:25
2,2,2010-12-01 00:10:30
2,30,2010-12-01 00:10:35
2,31,2010-12-01 00:10:40
2,3,2010-12-01 00:10:45
2,4,2010-12-01 00:10:50
2,5,2010-12-01 00:10:55
2,6,2010-12-01 00:11:00
2,9,2010-12-01 00:11:05
2,10,2010-12-01 00:11:10
2,11,2010-12-01 00:11:15
2,7,2010-12-01 00:11:20
2,13,2010-12-01 00:11:25
2,10,2010-12-01 00:11:30
2,11,2010-12-01 00:11:35
2,13,2010-12-01 00:11:40
2,8,2010-12-01 00:11:45
2,10,2010-12-01 00:11:50
2,11,2010-12-01 00:11:55
2,14,2010-12-01 00:12:00
2,15,2010-12-01 00:12:05
2,16,2010-12-01 00:12:10
2,17,2010-12-01 00:12:15
2,18,2010-12-01 00:12:20
2,22,2010-12-01 00:12:25
2,20,2010-12-01 00:12:30
2,21,2010-12-01 00:12:35
2,19,2010-12-01 00:12:40
2,24,2010-12-01 00:12:45
2,25,2010-12-01 00:12:50
2,0,2010-12-01 00:12:55
2,1,2010-12-01 00:13:00
2,12,2010-12-01 00:13:05
2,23,2010-12-01 00:13:10
2,26,2010-12-01 00:13:15
2,27,2010-12-01 00:13:20
2,28,2010-12-01 00:13:25
2,29,2010-12-01 00:13:30
2,30,2010-12-01 00:13:35
2,31,2010-12-01 00:13:40
2,3,2010-12-01 00:13:45
2,4,2010-12-01 00:13:50
2,5,2010-12-01 00:13:55
2,6,2010-12-01 00:14:00
2,8,2010-12-01 00:14:05
2,7,2010-12-01 00:14:10
2,10,2010-12-01 00:14:15
2,9,2010-12-01 00:14:20
2,11,2010-12-01 00:14:25
2,14,2010-12-01 00:14:30
2,15,2010-12-01 00:14:35
2,17,2010-12-01 00:14:40
2,16,2010-12-01 00:14:45
2,18,2010-12-01 00:14:50
2,19,2010-12-01 00:14:55
2,22,2010-12-01 00:15:00
2,20,2010-12-01 00:15:05
2,21,2010-12-01 00:15:10
2,24,2010-12-01 00:15:15
2,25,2010-12-01 00:15:20
2,0,2010-12-01 00:15:25
2,1,2010-12-01 00:15:30
2,12,2010-12-01 00:15:35
2,23,2010-12-01 00:15:40
2,26,2010-12-01 00:15:45
2,27,2010-12-01 00:15:50
2,28,2010-12-01 00:15:55
2,29,2010-12-01 00:16:00
2,30,2010-12-01 00:16:05
2,31,2010-12-01 00:16:10
2,2,2010-12-01 00:16:15
2,30,2010-12-01 00:16:20
2,31,2010-12-01 00:16:25
2,3,2010-12-01 00:16:30
2,4,2010-12-01 00:16:35
2,5,2010-12-01 00:16:40
2,6,2010-12-01 00:16:45
2,10,2010-12-01 00:16:50
2,11,2010-12-01 00:16:55
2,9,2010-12-01 00:17:00
2,7,2010-12-01 00:17:05
2,8,2010-12-01 00:17:10
2,14,2010-12-01 00:17:15
2,15,2010-12-01 00:17:20
2,17,2010-12-01 00:17:25
2,18,2010-12-01 00:17:30
2,16,2010-12-01 00:17:35
2,20,2010-12-01 00:17:40
2,22,2010-12-01 00:17:45
2,19,2010-12-01 00:17:50
2,21,2010-12-01 00:17:55
2,24,2010-12-01 00:18:00
2,25,2010-12-01 00:18:05
2,0,2010-12-01 00:18:10
2,1,2010-12-01 00:18:15
2,12,2010-12-01 00:18:20
2,23,2010-12-01 00:18:25
2,26,2010-12-01 00:18:30
2,27,2010-12-01 00:18:35
2,28,2010-12-01 00:18:40
2,29,2010-12-01 00:18:45
2,30,2010-12-01 00:18:50
2,31,2010-12-01 00:18:55
2,2,2010-12-01 00:19:00
2,30,2010-12-01 00:19:05
2,31,2010-12-01 00:19:10
2,2,2010-12-01 00:19:15
2,30,2010-12-01 00:19:20
2,31,2010-12-01 00:19:25
2,2,2010-12-01 00:19:30
2,30,2010-12-01 00:19:35
2,31,2010-12-01 00:19:40
2,3,2010-12-01 00:19:45
2,4,2010-12-01 00:19:50
2,5,2010-12-01 00:19:55
2,6,2010-12-01 00:20:00
2,10,2010-12-01 00:20:05
2,7,2010-12-01 00:20:10
2,9,2010-12-01 00:20:15
2,11,2010-12-01 00:20:20
2,8,2010-12-01 00:20:25
2,13,2010-12-01 00:20:30
2,10,2010-12-01 00:20:35
2,11,2010-12-01 00:20:40
2,14,2010-12-01 00:20:45
2,15,2010-12-01 00:20:50
2,17,2010-12-01 00:20:55
2,18,2010-12-01 00:21:00
2,16,2010-12-01 00:21:05
2,21,2010-12-01 00:21:10
2,19,2010-12-01 00:21:15
2,22,2010-12-01 00:21:20
2,20,2010-12-01 00:21:25
2,24,2010-12-01 00:21:30
2,25,2010-12-01 00:21:35
2,0,2010-12-01 00:21:40
2,1,2010-12-01 00:21:45
2,12,2010-12-01 00:21:50
2,23,2010-12-01 00:21:55
2,26,2010-12-01 00:22:00
2,27,2010-12-01 00:22:05
2,28,2010-12-01 00:22:10
2,29,2010-12-01 00:22:15
2,30,2010-12-01 00:22:20
2,31,2010-12-01 00:22:25
2,3,2010-12-01 00:22:30
2,4,2010-12-01 00:22:35
2,5,2010-12-01 00:22:40
2,6,2010-12-01 00:22:45
2,10,2010-12-01 00:22:50
2,9,2010-12-01 00:22:55
2,8,2010-12-01 00:23:00
2,7,2010-12-01 00:23:05
2,11,2010-12-01 00:23:10
2,14,2010-12-01 00:23:15
2,15,2010-12-01 00:23:20
2,17,2010-12-01 00:23:25
2,16,2010-12-01 00:23:30
2,18,2010-12-01 00:23:35
2,19,2010-12-01 00:23:40
2,21,2010-12-01 00:23:45
2,20,2010-12-01 00:23:50
2,22,2010-12-01 00:23:55
2,24,2010-12-01 00:24:00
2,25,2010-12-01 00:24:05
2,0,2010-12-01 00:24:10
2,1,2010-12-01 00:24:15
2,12,2010-12-01 00:24:20
2,23,2010-12-01 00:24:25
2,26,2010-12-01 00:24:30
2,27,2010-12-01 00:24:35
2,28,2010-12-01 00:24:40
2,29,2010-12-01 00:24:45
2,30,2010-12-01 00:24:50
2,31,2010-12-01 00:24:55
2,2,2010-12-01 00:25:00
2,30,2010-12-01 00:25:05
2,31,2010-12-01 00:25:10
2,3,2010-12-01 00:25:15
2,4,2010-12-01 00:25:20
2,5,2010-12-01 00:25:25
2,6,2010-12-01 00:25:30
2,10,2010-12-01 00:25:35
2,11,2010-12-01 00:25:40
2,13,2010-12-01 00:25:45
2,10,2010-12-01 00:25:50
2,8,2010-12-01 00:25:55
2,7,2010-12-01 00:26:00
2,11,2010-12-01 00:26:05
2,9,2010-12-01 00:26:10
2,14,2010-12-01 00:26:15
2,15,2010-12-01 00:26:20
2,17,2010-12-01 00:26:25
2,16,2010-12-01 00:26:30
2,18,2010-12-01 00:26:35
2,22,2010-12-01 00:26:40
2,20,2010-12-01 00:26:45
2,21,2010-12-01 00:26:50
2,19,2010-12-01 00:26:55
2,24,2010-12-01 00:27:00
2,25,2010-12-01 00:27:05
2,0,2010-12-01 00:27:10
2,1,2010-12-01 00:27:15
2,12,2010-12-01 00:27:20
2,23,2010-12-01 00:27:25
2,26,2010-12-01 00:27:30
2,27,2010-12-01 00:27:35
2,28,2010-12-01 00:27:40
2,29,2010-12-01 00:27:45
2,30,2010-12-01 00:27:50
2,31,2010-12-01 00:27:55
2,2,2010-12-01 00:28:00
2,30,2010-12-01 00:28:05
2,31,2010-12-01 00:28:10
2,2,2010-12-01 00:28:15
2,30,2010-12-01 00:28:20
2,31,2010-12-01 00:28:25
2,3,2010-12-01 00:28:30
2,4,2010-12-01 00:28:35
2,5,2010-12-01 00:28:40
2,6,2010-12-01 00:28:45
3,0,2010-12-01 00:28:50
3,1,2010-12-01 00:28:55
3,12,2010-12-01 00:29:00
3,23,2010-12-01 00:29:05
3,26,2010-12-01 00:29:10
3,27,2010-12-01 00:29:15
3,28,2010-12-01 00:29:20
3,29,2010-12-01 00:29:25
3,30,2010-12-01 00:29:30
3,31,2010-12-01 00:29:35
3,2,2010-12-01 00:29:40
3,30,2010-12-01 00:29:45
3,31,2010-12-01 00:29:50
3,2,2010-12-01 00:29:55
3,30,2010-12-01 00:30:00
3,31,2010-12-01 00:30:05
3,2,2010-12-01 00:30:10
3,30,2010-12-01 00:30:15
3,31,2010-12-01 00:30:20
3,2,2010-12-01 00:30:25
3,30,2010-12-01 00:30:30
3,31,2010-12-01 00:30:35
3,3,2010-12-01 00:30:40
3,4,2010-12-01 00:30:45
3,5,2010-12-01 00:30:50
3,6,2010-12-01 00:30:55
4,0,2010-12-01 00:31:00
4,1,2010-12-01 00:31:05
4,12,2010-12-01 00:31:10
4,23,2010-12-01 00:31:15
