CaseID,ActivityID,CompleteTimestamp
0,0,2010-12-01 00:00:05
0,0,2010-12-01 00:00:10
0,2,2010-12-01 00:00:15
0,0,2010-12-01 00:00:20
0,2,2010-12-01 00:00:25
0,0,2010-12-01 00:00:30
0,1,2010-12-01 00:00:35
0,2,2010-12-01 00:00:40
0,0,2010-12-01 00:00:45
0,2,2010-12-01 00:00:50
0,0,2010-12-01 00:00:55
0,0,2010-12-01 00:01:00
0,0,2010-12-01 00:01:05
0,0,2010-12-01 00:01:10
0,0,2010-12-01 00:01:15
0,1,2010-12-01 00:01:20
0,1,2010-12-01 00:01:25
1,0,2010-12-01 00:01:30
1,0,2010-12-01 00:01:35
1,2,2010-12-01 00:01:40
1,0,2010-12-01 00:01:45
1,0,2010-12-01 00:01:50
1,2,2010-12-01 00:01:55
1,0,2010-12-01 00:02:00
1,0,2010-12-01 00:02:05
1,0,2010-12-01 00:02:10
1,0,2010-12-01 00:02:15
1,0,2010-12-01 00:02:20
1,0,2010-12-01 00:02:25
1,0,2010-12-01 00:02:30
1,0,2010-12-01 00:02:35
1,0,2010-12-01 00:02:40
1,0,2010-12-01 00:02:45
1,0,2010-12-01 00:02:50
1,0,2010-12-01 00:02:55
1,0,2010-12-01 00:03:00
1,2,2010-12-01 00:03:05
1,0,2010-12-01 00:03:10
1,0,2010-12-01 00:03:15
1,0,2010-12-01 00:03:20
1,0,2010-12-01 00:03:25
1,0,2010-12-01 00:03:30
1,0,2010-12-01 00:03:35
1,0,2010-12-01 00:03:40
1,0,2010-12-01 00:03:45
1,2,2010-12-01 00:03:50
1,0,2010-12-01 00:03:55
1,0,2010-12-01 00:04:00
1,0,2010-12-01 00:04:05
1,0,2010-12-01 00:04:10
1,0,2010-12-01 00:04:15
1,2,2010-12-01 00:04:20
1,0,2010-12-01 00:04:25
1,2,2010-12-01 00:04:30
1,0,2010-12-01 00:04:35
1,1,2010-12-01 00:04:40
1,1,2010-12-01 00:04:45
2,0,2010-12-01 00:04:50
2,0,2010-12-01 00:04:55
2,2,2010-12-01 00:05:00
2,0,2010-12-01 00:05:05
2,2,2010-12-01 00:05:10
2,0,2010-12-01 00:05:15
2,2,2010-12-01 00:05:20
2,0,2010-12-01 00:05:25
2,2,2010-12-01 00:05:30
2,0,2010-12-01 00:05:35
2,0,2010-12-01 00:05:40
2,2,2010-12-01 00:05:45
2,0,2010-12-01 00:05:50
2,0,2010-12-01 00:05:55
2,0,2010-12-01 00:06:00
2,1,2010-12-01 00:06:05
2,1,2010-12-01 00:06:10
3,0,2010-12-01 00:06:15
3,0,2010-12-01 00:06:20
3,2,2010-12-01 00:06:25
3,0,2010-12-01 00:06:30
3,2,2010-12-01 00:06:35
3,0,2010-12-01 00:06:40
3,0,2010-12-01 00:06:45
3,0,2010-12-01 00:06:50
3,2,2010-12-01 00:06:55
3,0,2010-12-01 00:07:00
3,2,2010-12-01 00:07:05
3,0,2010-12-01 00:07:10
3,2,2010-12-01 00:07:15
3,0,2010-12-01 00:07:20
3,0,2010-12-01 00:07:25
3,0,2010-12-01 00:07:30
3,0,2010-12-01 00:07:35
3,1,2010-12-01 00:07:40
3,1,2010-12-01 00:07:45
4,0,2010-12-01 00:07:50
4,0,2010-12-01 00:07:55
4,0,2010-12-01 00:08:00
4,2,2010-12-01 00:08:05
4,0,2010-12-01 00:08:10
4,2,2010-12-01 00:08:15
4,0,2010-12-01 00:08:20
4,0,2010-12-01 00:08:25
4,0,2010-12-01 00:08:30
4,2,2010-12-01 00:08:35
4,0,2010-12-01 00:08:40
4,2,2010-12-01 00:08:45
4,0,2010-12-01 00:08:50
4,2,2010-12-01 00:08:55
4,0,2010-12-01 00:09:00
4,2,2010-12-01 00:09:05
4,0,2010-12-01 00:09:10
4,0,2010-12-01 00:09:15
4,0,2010-12-01 00:09:20
4,2,2010-12-01 00:09:25
4,0,2010-12-01 00:09:30
4,2,2010-12-01 00:09:35
4,0,2010-12-01 00:09:40
4,0,2010-12-01 00:09:45
4,0,2010-12-01 00:09:50
4,0,2010-12-01 00:09:55
4,0,2010-12-01 00:10:00
4,2,2010-12-01 00:10:05
4,0,2010-12-01 00:10:10
4,2,2010-12-01 00:10:15
4,0,2010-12-01 00:10:20
4,2,2010-12-01 00:10:25
4,0,2010-12-01 00:10:30
4,2,2010-12-01 00:10:35
4,0,2010-12-01 00:10:40
4,2,2010-12-01 00:10:45
4,0,2010-12-01 00:10:50
4,0,2010-12-01 00:10:55
4,0,2010-12-01 00:11:00
4,0,2010-12-01 00:11:05
4,0,2010-12-01 00:11:10
4,0,2010-12-01 00:11:15
4,0,2010-12-01 00:11:20
4,0,2010-12-01 00:11:25
4,2,2010-12-01 00:11:30
4,0,2010-12-01 00:11:35
4,2,2010-12-01 00:11:40
4,0,2010-12-01 00:11:45
4,2,2010-12-01 00:11:50
4,0,2010-12-01 00:11:55
4,2,2010-12-01 00:12:00
4,0,2010-12-01 00:12:05
4,0,2010-12-01 00:12:10
4,0,2010-12-01 00:12:15
4,0,2010-12-01 00:12:20
4,0,2010-12-01 00:12:25
4,0,2010-12-01 00:12:30
4,2,2010-12-01 00:12:35
4,0,2010-12-01 00:12:40
4,0,2010-12-01 00:12:45
4,1,2010-12-01 00:12:50
4,1,2010-12-01 00:12:55
5,0,2010-12-01 00:13:00
5,0,2010-12-01 00:13:05
5,2,2010-12-01 00:13:10
5,0,2010-12-01 00:13:15
5,0,2010-12-01 00:13:20
5,0,2010-12-01 00:13:25
5,0,2010-12-01 00:13:30
5,1,2010-12-01 00:13:35
5,0,2010-12-01 00:13:40
5,0,2010-12-01 00:13:45
5,2,2010-12-01 00:13:50
5,0,2010-12-01 00:13:55
5,0,2010-12-01 00:14:00
5,0,2010-12-01 00:14:05
5,0,2010-12-01 00:14:10
5,0,2010-12-01 00:14:15
5,0,2010-12-01 00:14:20
5,0,2010-12-01 00:14:25
5,0,2010-12-01 00:14:30
5,0,2010-12-01 00:14:35
5,0,2010-12-01 00:14:40
5,0,2010-12-01 00:14:45
5,0,2010-12-01 00:14:50
5,0,2010-12-01 00:14:55
5,0,2010-12-01 00:15:00
5,0,2010-12-01 00:15:05
5,0,2010-12-01 00:15:10
5,0,2010-12-01 00:15:15
5,0,2010-12-01 00:15:20
5,0,2010-12-01 00:15:25
5,1,2010-12-01 00:15:30
5,1,2010-12-01 00:15:35
6,0,2010-12-01 00:15:40
6,0,2010-12-01 00:15:45
6,2,2010-12-01 00:15:50
6,0,2010-12-01 00:15:55
6,2,2010-12-01 00:16:00
6,0,2010-12-01 00:16:05
6,0,2010-12-01 00:16:10
6,0,2010-12-01 00:16:15
6,0,2010-12-01 00:16:20
6,0,2010-12-01 00:16:25
6,2,2010-12-01 00:16:30
6,0,2010-12-01 00:16:35
6,2,2010-12-01 00:16:40
6,0,2010-12-01 00:16:45
6,2,2010-12-01 00:16:50
6,0,2010-12-01 00:16:55
6,2,2010-12-01 00:17:00
6,0,2010-12-01 00:17:05
6,0,2010-12-01 00:17:10
6,1,2010-12-01 00:17:15
6,1,2010-12-01 00:17:20
7,0,2010-12-01 00:17:25
7,0,2010-12-01 00:17:30
7,2,2010-12-01 00:17:35
7,0,2010-12-01 00:17:40
7,2,2010-12-01 00:17:45
7,0,2010-12-01 00:17:50
7,0,2010-12-01 00:17:55
7,0,2010-12-01 00:18:00
7,2,2010-12-01 00:18:05
7,0,2010-12-01 00:18:10
7,0,2010-12-01 00:18:15
7,0,2010-12-01 00:18:20
7,1,2010-12-01 00:18:25
7,1,2010-12-01 00:18:30
8,0,2010-12-01 00:18:35
8,0,2010-12-01 00:18:40
8,0,2010-12-01 00:18:45
8,0,2010-12-01 00:18:50
8,0,2010-12-01 00:18:55
8,0,2010-12-01 00:19:00
8,1,2010-12-01 00:19:05
8,1,2010-12-01 00:19:10
9,0,2010-12-01 00:19:15
9,0,2010-12-01 00:19:20
9,2,2010-12-01 00:19:25
9,0,2010-12-01 00:19:30
9,2,2010-12-01 00:19:35
9,0,2010-12-01 00:19:40
9,0,2010-12-01 00:19:45
9,0,2010-12-01 00:19:50
9,2,2010-12-01 00:19:55
9,0,2010-12-01 00:20:00
9,2,2010-12-01 00:20:05
9,0,2010-12-01 00:20:10
9,2,2010-12-01 00:20:15
9,0,2010-12-01 00:20:20
9,0,2010-12-01 00:20:25
9,0,2010-12-01 00:20:30
9,0,2010-12-01 00:20:35
9,1,2010-12-01 00:20:40
9,1,2010-12-01 00:20:45
10,0,2010-12-01 00:20:50
10,0,2010-12-01 00:20:55
10,2,2010-12-01 00:21:00
10,0,2010-12-01 00:21:05
10,2,2010-12-01 00:21:10
