CaseID,ActivityID,CompleteTimestamp
0,2,2010-12-01 00:00:05
0,6,2010-12-01 00:00:10
0,7,2010-12-01 00:00:15
0,0,2010-12-01 00:00:20
0,3,2010-12-01 00:00:25
0,1,2010-12-01 00:00:30
0,4,2010-12-01 00:00:35
1,2,2010-12-01 00:00:40
1,6,2010-12-01 00:00:45
1,1,2010-12-01 00:00:50
1,0,2010-12-01 00:00:55
1,7,2010-12-01 00:01:00
1,4,2010-12-01 00:01:05
1,3,2010-12-01 00:01:10
2,1,2010-12-01 00:01:15
2,0,2010-12-01 00:01:20
2,4,2010-12-01 00:01:25
2,3,2010-12-01 00:01:30
2,7,2010-12-01 00:01:35
2,6,2010-12-01 00:01:40
2,2,2010-12-01 00:01:45
3,0,2010-12-01 00:01:50
3,2,2010-12-01 00:01:55
3,3,2010-12-01 00:02:00
3,1,2010-12-01 00:02:05
3,6,2010-12-01 00:02:10
3,7,2010-12-01 00:02:15
3,4,2010-12-01 00:02:20
4,3,2010-12-01 00:02:25
4,0,2010-12-01 00:02:30
4,7,2010-12-01 00:02:35
4,5,2010-12-01 00:02:40
4,4,2010-12-01 00:02:45
4,1,2010-12-01 00:02:50
4,2,2010-12-01 00:02:55
5,2,2010-12-01 00:03:00
5,4,2010-12-01 00:03:05
5,1,2010-12-01 00:03:10
5,6,2010-12-01 00:03:15
5,7,2010-12-01 00:03:20
5,0,2010-12-01 00:03:25
5,3,2010-12-01 00:03:30
6,6,2010-12-01 00:03:35
6,1,2010-12-01 00:03:40
6,0,2010-12-01 00:03:45
6,4,2010-12-01 00:03:50
6,2,2010-12-01 00:03:55
6,3,2010-12-01 00:04:00
6,7,2010-12-01 00:04:05
7,2,2010-12-01 00:04:10
7,4,2010-12-01 00:04:15
7,7,2010-12-01 00:04:20
7,0,2010-12-01 00:04:25
7,1,2010-12-01 00:04:30
7,6,2010-12-01 00:04:35
7,3,2010-12-01 00:04:40
8,3,2010-12-01 00:04:45
8,0,2010-12-01 00:04:50
8,1,2010-12-01 00:04:55
8,7,2010-12-01 00:05:00
8,4,2010-12-01 00:05:05
8,2,2010-12-01 00:05:10
8,6,2010-12-01 00:05:15
9,4,2010-12-01 00:05:20
9,5,2010-12-01 00:05:25
9,2,2010-12-01 00:05:30
9,1,2010-12-01 00:05:35
9,3,2010-12-01 00:05:40
9,0,2010-12-01 00:05:45
9,7,2010-12-01 00:05:50
10,7,2010-12-01 00:05:55
10,6,2010-12-01 00:06:00
10,4,2010-12-01 00:06:05
10,0,2010-12-01 00:06:10
10,3,2010-12-01 00:06:15
10,1,2010-12-01 00:06:20
10,2,2010-12-01 00:06:25
11,0,2010-12-01 00:06:30
11,1,2010-12-01 00:06:35
11,2,2010-12-01 00:06:40
11,4,2010-12-01 00:06:45
11,6,2010-12-01 00:06:50
11,7,2010-12-01 00:06:55
11,3,2010-12-01 00:07:00
12,3,2010-12-01 00:07:05
12,1,2010-12-01 00:07:10
12,4,2010-12-01 00:07:15
12,2,2010-12-01 00:07:20
12,0,2010-12-01 00:07:25
12,7,2010-12-01 00:07:30
12,6,2010-12-01 00:07:35
13,0,2010-12-01 00:07:40
13,7,2010-12-01 00:07:45
13,1,2010-12-01 00:07:50
13,2,2010-12-01 00:07:55
13,3,2010-12-01 00:08:00
13,4,2010-12-01 00:08:05
13,5,2010-12-01 00:08:10
14,4,2010-12-01 00:08:15
14,5,2010-12-01 00:08:20
14,3,2010-12-01 00:08:25
14,1,2010-12-01 00:08:30
14,2,2010-12-01 00:08:35
14,0,2010-12-01 00:08:40
14,7,2010-12-01 00:08:45
15,4,2010-12-01 00:08:50
15,2,2010-12-01 00:08:55
15,1,2010-12-01 00:09:00
15,0,2010-12-01 00:09:05
15,7,2010-12-01 00:09:10
15,5,2010-12-01 00:09:15
15,3,2010-12-01 00:09:20
16,6,2010-12-01 00:09:25
16,0,2010-12-01 00:09:30
16,7,2010-12-01 00:09:35
16,2,2010-12-01 00:09:40
16,1,2010-12-01 00:09:45
16,3,2010-12-01 00:09:50
16,4,2010-12-01 00:09:55
17,1,2010-12-01 00:10:00
17,3,2010-12-01 00:10:05
17,4,2010-12-01 00:10:10
17,5,2010-12-01 00:10:15
17,0,2010-12-01 00:10:20
17,7,2010-12-01 00:10:25
17,2,2010-12-01 00:10:30
18,7,2010-12-01 00:10:35
18,1,2010-12-01 00:10:40
18,3,2010-12-01 00:10:45
18,0,2010-12-01 00:10:50
18,4,2010-12-01 00:10:55
18,6,2010-12-01 00:11:00
18,2,2010-12-01 00:11:05
19,3,2010-12-01 00:11:10
19,1,2010-12-01 00:11:15
19,0,2010-12-01 00:11:20
19,2,2010-12-01 00:11:25
19,6,2010-12-01 00:11:30
19,4,2010-12-01 00:11:35
19,7,2010-12-01 00:11:40
20,0,2010-12-01 00:11:45
20,4,2010-12-01 00:11:50
20,7,2010-12-01 00:11:55
20,6,2010-12-01 00:12:00
20,2,2010-12-01 00:12:05
20,3,2010-12-01 00:12:10
20,1,2010-12-01 00:12:15
21,0,2010-12-01 00:12:20
21,7,2010-12-01 00:12:25
21,2,2010-12-01 00:12:30
21,5,2010-12-01 00:12:35
21,4,2010-12-01 00:12:40
21,1,2010-12-01 00:12:45
21,3,2010-12-01 00:12:50
22,3,2010-12-01 00:12:55
22,0,2010-12-01 00:13:00
22,7,2010-12-01 00:13:05
22,2,2010-12-01 00:13:10
22,4,2010-12-01 00:13:15
22,1,2010-12-01 00:13:20
22,6,2010-12-01 00:13:25
23,7,2010-12-01 00:13:30
23,6,2010-12-01 00:13:35
23,0,2010-12-01 00:13:40
23,4,2010-12-01 00:13:45
23,3,2010-12-01 00:13:50
23,1,2010-12-01 00:13:55
23,2,2010-12-01 00:14:00
24,0,2010-12-01 00:14:05
24,4,2010-12-01 00:14:10
24,7,2010-12-01 00:14:15
24,2,2010-12-01 00:14:20
24,3,2010-12-01 00:14:25
24,1,2010-12-01 00:14:30
24,6,2010-12-01 00:14:35
25,2,2010-12-01 00:14:40
25,1,2010-12-01 00:14:45
25,4,2010-12-01 00:14:50
25,5,2010-12-01 00:14:55
25,0,2010-12-01 00:15:00
25,3,2010-12-01 00:15:05
25,7,2010-12-01 00:15:10
26,3,2010-12-01 00:15:15
26,7,2010-12-01 00:15:20
26,0,2010-12-01 00:15:25
26,1,2010-12-01 00:15:30
26,5,2010-12-01 00:15:35
26,4,2010-12-01 00:15:40
26,2,2010-12-01 00:15:45
27,0,2010-12-01 00:15:50
27,4,2010-12-01 00:15:55
27,5,2010-12-01 00:16:00
27,1,2010-12-01 00:16:05
27,3,2010-12-01 00:16:10
27,2,2010-12-01 00:16:15
27,7,2010-12-01 00:16:20
28,3,2010-12-01 00:16:25
28,0,2010-12-01 00:16:30
28,5,2010-12-01 00:16:35
28,2,2010-12-01 00:16:40
28,1,2010-12-01 00:16:45
28,7,2010-12-01 00:16:50
28,4,2010-12-01 00:16:55
29,0,2010-12-01 00:17:00
29,5,2010-12-01 00:17:05
29,4,2010-12-01 00:17:10
29,7,2010-12-01 00:17:15
29,2,2010-12-01 00:17:20
29,1,2010-12-01 00:17:25
29,3,2010-12-01 00:17:30
30,7,2010-12-01 00:17:35
30,6,2010-12-01 00:17:40
30,2,2010-12-01 00:17:45
30,3,2010-12-01 00:17:50
30,4,2010-12-01 00:17:55
30,0,2010-12-01 00:18:00
30,1,2010-12-01 00:18:05
31,2,2010-12-01 00:18:10
31,1,2010-12-01 00:18:15
31,6,2010-12-01 00:18:20
31,3,2010-12-01 00:18:25
31,4,2010-12-01 00:18:30
31,0,2010-12-01 00:18:35
31,7,2010-12-01 00:18:40
32,2,2010-12-01 00:18:45
32,3,2010-12-01 00:18:50
32,7,2010-12-01 00:18:55
32,0,2010-12-01 00:19:00
32,1,2010-12-01 00:19:05
32,6,2010-12-01 00:19:10
32,4,2010-12-01 00:19:15
33,3,2010-12-01 00:19:20
33,4,2010-12-01 00:19:25
33,7,2010-12-01 00:19:30
33,5,2010-12-01 00:19:35
33,1,2010-12-01 00:19:40
33,2,2010-12-01 00:19:45
33,0,2010-12-01 00:19:50
34,1,2010-12-01 00:19:55
34,2,2010-12-01 00:20:00
34,0,2010-12-01 00:20:05
34,7,2010-12-01 00:20:10
34,6,2010-12-01 00:20:15
