CaseID,ActivityID,CompleteTimestamp
0,20,2010-12-01 00:00:05
0,29,2010-12-01 00:00:10
0,30,2010-12-01 00:00:15
0,21,2010-12-01 00:00:20
0,0,2010-12-01 00:00:25
0,22,2010-12-01 00:00:30
0,1,2010-12-01 00:00:35
0,25,2010-12-01 00:00:40
0,26,2010-12-01 00:00:45
0,10,2010-12-01 00:00:50
0,27,2010-12-01 00:00:55
0,12,2010-12-01 00:01:00
0,31,2010-12-01 00:01:05
0,24,2010-12-01 00:01:10
0,19,2010-12-01 00:01:15
0,21,2010-12-01 00:01:20
0,22,2010-12-01 00:01:25
1,0,2010-12-01 00:01:30
1,20,2010-12-01 00:01:35
1,4,2010-12-01 00:01:40
1,21,2010-12-01 00:01:45
1,1,2010-12-01 00:01:50
1,9,2010-12-01 00:01:55
1,26,2010-12-01 00:02:00
1,27,2010-12-01 00:02:05
1,22,2010-12-01 00:02:10
1,12,2010-12-01 00:02:15
2,0,2010-12-01 00:02:20
2,20,2010-12-01 00:02:25
2,27,2010-12-01 00:02:30
2,15,2010-12-01 00:02:35
2,4,2010-12-01 00:02:40
2,21,2010-12-01 00:02:45
2,18,2010-12-01 00:02:50
2,1,2010-12-01 00:02:55
2,22,2010-12-01 00:03:00
2,26,2010-12-01 00:03:05
2,14,2010-12-01 00:03:10
2,17,2010-12-01 00:03:15
2,16,2010-12-01 00:03:20
2,12,2010-12-01 00:03:25
3,5,2010-12-01 00:03:30
3,0,2010-12-01 00:03:35
3,28,2010-12-01 00:03:40
3,27,2010-12-01 00:03:45
3,19,2010-12-01 00:03:50
3,21,2010-12-01 00:03:55
3,6,2010-12-01 00:04:00
3,23,2010-12-01 00:04:05
3,22,2010-12-01 00:04:10
3,1,2010-12-01 00:04:15
3,12,2010-12-01 00:04:20
4,0,2010-12-01 00:04:25
4,20,2010-12-01 00:04:30
4,4,2010-12-01 00:04:35
4,27,2010-12-01 00:04:40
4,1,2010-12-01 00:04:45
4,12,2010-12-01 00:04:50
4,21,2010-12-01 00:04:55
4,5,2010-12-01 00:05:00
4,22,2010-12-01 00:05:05
4,6,2010-12-01 00:05:10
4,26,2010-12-01 00:05:15
5,0,2010-12-01 00:05:20
5,18,2010-12-01 00:05:25
5,19,2010-12-01 00:05:30
5,14,2010-12-01 00:05:35
5,21,2010-12-01 00:05:40
5,22,2010-12-01 00:05:45
5,1,2010-12-01 00:05:50
5,16,2010-12-01 00:05:55
5,23,2010-12-01 00:06:00
5,12,2010-12-01 00:06:05
5,17,2010-12-01 00:06:10
5,28,2010-12-01 00:06:15
5,27,2010-12-01 00:06:20
5,15,2010-12-01 00:06:25
6,20,2010-12-01 00:06:30
6,31,2010-12-01 00:06:35
6,27,2010-12-01 00:06:40
6,21,2010-12-01 00:06:45
6,9,2010-12-01 00:06:50
6,22,2010-12-01 00:06:55
6,24,2010-12-01 00:07:00
6,0,2010-12-01 00:07:05
6,25,2010-12-01 00:07:10
6,19,2010-12-01 00:07:15
6,26,2010-12-01 00:07:20
6,1,2010-12-01 00:07:25
6,29,2010-12-01 00:07:30
6,12,2010-12-01 00:07:35
6,21,2010-12-01 00:07:40
6,22,2010-12-01 00:07:45
6,30,2010-12-01 00:07:50
7,20,2010-12-01 00:07:55
7,21,2010-12-01 00:08:00
7,22,2010-12-01 00:08:05
7,9,2010-12-01 00:08:10
7,25,2010-12-01 00:08:15
7,24,2010-12-01 00:08:20
7,0,2010-12-01 00:08:25
7,27,2010-12-01 00:08:30
7,19,2010-12-01 00:08:35
7,23,2010-12-01 00:08:40
7,2,2010-12-01 00:08:45
7,1,2010-12-01 00:08:50
7,12,2010-12-01 00:08:55
7,21,2010-12-01 00:09:00
7,22,2010-12-01 00:09:05
8,20,2010-12-01 00:09:10
8,21,2010-12-01 00:09:15
8,22,2010-12-01 00:09:20
8,0,2010-12-01 00:09:25
8,27,2010-12-01 00:09:30
8,26,2010-12-01 00:09:35
8,11,2010-12-01 00:09:40
8,13,2010-12-01 00:09:45
8,25,2010-12-01 00:09:50
8,1,2010-12-01 00:09:55
8,24,2010-12-01 00:10:00
8,3,2010-12-01 00:10:05
8,20,2010-12-01 00:10:10
8,12,2010-12-01 00:10:15
8,21,2010-12-01 00:10:20
8,22,2010-12-01 00:10:25
9,26,2010-12-01 00:10:30
9,19,2010-12-01 00:10:35
9,21,2010-12-01 00:10:40
9,22,2010-12-01 00:10:45
9,0,2010-12-01 00:10:50
9,13,2010-12-01 00:10:55
9,25,2010-12-01 00:11:00
9,24,2010-12-01 00:11:05
9,27,2010-12-01 00:11:10
9,2,2010-12-01 00:11:15
9,11,2010-12-01 00:11:20
9,1,2010-12-01 00:11:25
9,19,2010-12-01 00:11:30
9,12,2010-12-01 00:11:35
9,21,2010-12-01 00:11:40
9,22,2010-12-01 00:11:45
10,20,2010-12-01 00:11:50
10,21,2010-12-01 00:11:55
10,0,2010-12-01 00:12:00
10,22,2010-12-01 00:12:05
10,3,2010-12-01 00:12:10
10,27,2010-12-01 00:12:15
10,1,2010-12-01 00:12:20
10,12,2010-12-01 00:12:25
10,26,2010-12-01 00:12:30
10,7,2010-12-01 00:12:35
11,10,2010-12-01 00:12:40
11,20,2010-12-01 00:12:45
11,23,2010-12-01 00:12:50
11,21,2010-12-01 00:12:55
11,0,2010-12-01 00:13:00
11,22,2010-12-01 00:13:05
11,1,2010-12-01 00:13:10
11,24,2010-12-01 00:13:15
11,25,2010-12-01 00:13:20
11,20,2010-12-01 00:13:25
11,28,2010-12-01 00:13:30
11,21,2010-12-01 00:13:35
11,22,2010-12-01 00:13:40
11,27,2010-12-01 00:13:45
