CaseID,ActivityID,CompleteTimestamp
0,20,2010-12-01 00:00:05
0,21,2010-12-01 00:00:10
1,10,2010-12-01 00:00:15
1,13,2010-12-01 00:00:20
1,15,2010-12-01 00:00:25
1,14,2010-12-01 00:00:30
2,28,2010-12-01 00:00:35
3,22,2010-12-01 00:00:40
3,24,2010-12-01 00:00:45
3,25,2010-12-01 00:00:50
4,22,2010-12-01 00:00:55
4,24,2010-12-01 00:01:00
4,25,2010-12-01 00:01:05
5,15,2010-12-01 00:01:10
5,10,2010-12-01 00:01:15
5,14,2010-12-01 00:01:20
5,13,2010-12-01 00:01:25
6,2,2010-12-01 00:01:30
6,3,2010-12-01 00:01:35
7,22,2010-12-01 00:01:40
7,24,2010-12-01 00:01:45
7,25,2010-12-01 00:01:50
8,7,2010-12-01 00:01:55
8,8,2010-12-01 00:02:00
9,2,2010-12-01 00:02:05
9,3,2010-12-01 00:02:10
10,9,2010-12-01 00:02:15
11,16,2010-12-01 00:02:20
11,18,2010-12-01 00:02:25
11,17,2010-12-01 00:02:30
11,19,2010-12-01 00:02:35
12,29,2010-12-01 00:02:40
12,31,2010-12-01 00:02:45
12,30,2010-12-01 00:02:50
13,29,2010-12-01 00:02:55
13,30,2010-12-01 00:03:00
13,31,2010-12-01 00:03:05
14,16,2010-12-01 00:03:10
14,19,2010-12-01 00:03:15
14,17,2010-12-01 00:03:20
14,18,2010-12-01 00:03:25
15,22,2010-12-01 00:03:30
15,24,2010-12-01 00:03:35
15,25,2010-12-01 00:03:40
16,9,2010-12-01 00:03:45
17,22,2010-12-01 00:03:50
17,24,2010-12-01 00:03:55
17,25,2010-12-01 00:04:00
18,29,2010-12-01 00:04:05
18,30,2010-12-01 00:04:10
18,31,2010-12-01 00:04:15
19,20,2010-12-01 00:04:20
19,21,2010-12-01 00:04:25
20,9,2010-12-01 00:04:30
21,0,2010-12-01 00:04:35
21,1,2010-12-01 00:04:40
21,23,2010-12-01 00:04:45
21,12,2010-12-01 00:04:50
21,26,2010-12-01 00:04:55
22,20,2010-12-01 00:05:00
22,21,2010-12-01 00:05:05
23,20,2010-12-01 00:05:10
23,21,2010-12-01 00:05:15
24,9,2010-12-01 00:05:20
25,9,2010-12-01 00:05:25
26,9,2010-12-01 00:05:30
27,14,2010-12-01 00:05:35
27,15,2010-12-01 00:05:40
27,11,2010-12-01 00:05:45
27,13,2010-12-01 00:05:50
28,0,2010-12-01 00:05:55
28,26,2010-12-01 00:06:00
28,23,2010-12-01 00:06:05
28,12,2010-12-01 00:06:10
28,1,2010-12-01 00:06:15
29,7,2010-12-01 00:06:20
29,8,2010-12-01 00:06:25
30,7,2010-12-01 00:06:30
30,8,2010-12-01 00:06:35
31,9,2010-12-01 00:06:40
32,4,2010-12-01 00:06:45
32,5,2010-12-01 00:06:50
32,6,2010-12-01 00:06:55
33,22,2010-12-01 00:07:00
33,24,2010-12-01 00:07:05
33,25,2010-12-01 00:07:10
34,1,2010-12-01 00:07:15
34,0,2010-12-01 00:07:20
34,26,2010-12-01 00:07:25
34,12,2010-12-01 00:07:30
34,23,2010-12-01 00:07:35
35,16,2010-12-01 00:07:40
35,18,2010-12-01 00:07:45
35,17,2010-12-01 00:07:50
35,19,2010-12-01 00:07:55
36,4,2010-12-01 00:08:00
36,5,2010-12-01 00:08:05
36,6,2010-12-01 00:08:10
37,22,2010-12-01 00:08:15
37,24,2010-12-01 00:08:20
37,25,2010-12-01 00:08:25
38,2,2010-12-01 00:08:30
38,3,2010-12-01 00:08:35
39,1,2010-12-01 00:08:40
39,26,2010-12-01 00:08:45
39,0,2010-12-01 00:08:50
39,23,2010-12-01 00:08:55
39,12,2010-12-01 00:09:00
40,7,2010-12-01 00:09:05
40,8,2010-12-01 00:09:10
41,2,2010-12-01 00:09:15
41,3,2010-12-01 00:09:20
42,19,2010-12-01 00:09:25
42,16,2010-12-01 00:09:30
42,18,2010-12-01 00:09:35
42,17,2010-12-01 00:09:40
43,29,2010-12-01 00:09:45
43,31,2010-12-01 00:09:50
43,30,2010-12-01 00:09:55
44,4,2010-12-01 00:10:00
44,5,2010-12-01 00:10:05
44,6,2010-12-01 00:10:10
45,2,2010-12-01 00:10:15
45,3,2010-12-01 00:10:20
46,20,2010-12-01 00:10:25
46,21,2010-12-01 00:10:30
47,2,2010-12-01 00:10:35
47,3,2010-12-01 00:10:40
48,28,2010-12-01 00:10:45
49,13,2010-12-01 00:10:50
49,11,2010-12-01 00:10:55
49,14,2010-12-01 00:11:00
49,15,2010-12-01 00:11:05
50,7,2010-12-01 00:11:10
50,8,2010-12-01 00:11:15
51,2,2010-12-01 00:11:20
51,3,2010-12-01 00:11:25
52,2,2010-12-01 00:11:30
52,3,2010-12-01 00:11:35
53,14,2010-12-01 00:11:40
53,15,2010-12-01 00:11:45
53,13,2010-12-01 00:11:50
53,10,2010-12-01 00:11:55
54,9,2010-12-01 00:12:00
55,26,2010-12-01 00:12:05
55,12,2010-12-01 00:12:10
55,1,2010-12-01 00:12:15
55,0,2010-12-01 00:12:20
55,23,2010-12-01 00:12:25
56,29,2010-12-01 00:12:30
56,31,2010-12-01 00:12:35
56,30,2010-12-01 00:12:40
57,20,2010-12-01 00:12:45
57,21,2010-12-01 00:12:50
58,22,2010-12-01 00:12:55
58,24,2010-12-01 00:13:00
58,25,2010-12-01 00:13:05
59,16,2010-12-01 00:13:10
59,18,2010-12-01 00:13:15
59,17,2010-12-01 00:13:20
59,19,2010-12-01 00:13:25
60,13,2010-12-01 00:13:30
60,15,2010-12-01 00:13:35
60,10,2010-12-01 00:13:40
60,14,2010-12-01 00:13:45
61,14,2010-12-01 00:13:50
61,11,2010-12-01 00:13:55
61,15,2010-12-01 00:14:00
61,13,2010-12-01 00:14:05
62,7,2010-12-01 00:14:10
62,8,2010-12-01 00:14:15
63,1,2010-12-01 00:14:20
63,12,2010-12-01 00:14:25
63,26,2010-12-01 00:14:30
63,23,2010-12-01 00:14:35
63,0,2010-12-01 00:14:40
64,7,2010-12-01 00:14:45
64,8,2010-12-01 00:14:50
65,23,2010-12-01 00:14:55
65,0,2010-12-01 00:15:00
65,26,2010-12-01 00:15:05
65,12,2010-12-01 00:15:10
65,1,2010-12-01 00:15:15
66,0,2010-12-01 00:15:20
66,26,2010-12-01 00:15:25
66,23,2010-12-01 00:15:30
66,1,2010-12-01 00:15:35
66,12,2010-12-01 00:15:40
67,4,2010-12-01 00:15:45
67,5,2010-12-01 00:15:50
67,6,2010-12-01 00:15:55
68,13,2010-12-01 00:16:00
68,15,2010-12-01 00:16:05
68,14,2010-12-01 00:16:10
68,11,2010-12-01 00:16:15
69,19,2010-12-01 00:16:20
69,16,2010-12-01 00:16:25
69,18,2010-12-01 00:16:30
69,17,2010-12-01 00:16:35
70,7,2010-12-01 00:16:40
70,8,2010-12-01 00:16:45
71,29,2010-12-01 00:16:50
71,31,2010-12-01 00:16:55
71,30,2010-12-01 00:17:00
72,19,2010-12-01 00:17:05
72,16,2010-12-01 00:17:10
72,18,2010-12-01 00:17:15
72,17,2010-12-01 00:17:20
73,29,2010-12-01 00:17:25
73,30,2010-12-01 00:17:30
73,31,2010-12-01 00:17:35
74,0,2010-12-01 00:17:40
74,26,2010-12-01 00:17:45
74,23,2010-12-01 00:17:50
74,12,2010-12-01 00:17:55
74,1,2010-12-01 00:18:00
75,14,2010-12-01 00:18:05
75,15,2010-12-01 00:18:10
75,11,2010-12-01 00:18:15
75,13,2010-12-01 00:18:20
76,22,2010-12-01 00:18:25
76,24,2010-12-01 00:18:30
76,25,2010-12-01 00:18:35
77,20,2010-12-01 00:18:40
77,21,2010-12-01 00:18:45
78,29,2010-12-01 00:18:50
78,30,2010-12-01 00:18:55
78,31,2010-12-01 00:19:00
79,9,2010-12-01 00:19:05
80,7,2010-12-01 00:19:10
80,8,2010-12-01 00:19:15
81,29,2010-12-01 00:19:20
81,30,2010-12-01 00:19:25
81,31,2010-12-01 00:19:30
82,22,2010-12-01 00:19:35
82,24,2010-12-01 00:19:40
82,25,2010-12-01 00:19:45
83,29,2010-12-01 00:19:50
83,31,2010-12-01 00:19:55
83,30,2010-12-01 00:20:00
84,20,2010-12-01 00:20:05
84,21,2010-12-01 00:20:10
85,2,2010-12-01 00:20:15
85,3,2010-12-01 00:20:20
86,26,2010-12-01 00:20:25
86,23,2010-12-01 00:20:30
86,0,2010-12-01 00:20:35
86,12,2010-12-01 00:20:40
86,1,2010-12-01 00:20:45
87,16,2010-12-01 00:20:50
87,18,2010-12-01 00:20:55
87,19,2010-12-01 00:21:00
87,17,2010-12-01 00:21:05
88,16,2010-12-01 00:21:10
88,17,2010-12-01 00:21:15
88,18,2010-12-01 00:21:20
88,19,2010-12-01 00:21:25
89,0,2010-12-01 00:21:30
89,26,2010-12-01 00:21:35
89,1,2010-12-01 00:21:40
89,12,2010-12-01 00:21:45
89,23,2010-12-01 00:21:50
90,20,2010-12-01 00:21:55
90,21,2010-12-01 00:22:00
91,28,2010-12-01 00:22:05
