CaseID,ActivityID,CompleteTimestamp
0,0,2010-12-01 00:00:05
0,1,2010-12-01 00:00:10
0,8,2010-12-01 00:00:15
0,12,2010-12-01 00:00:20
0,15,2010-12-01 00:00:25
0,2,2010-12-01 00:00:30
0,3,2010-12-01 00:00:35
1,1,2010-12-01 00:00:40
1,0,2010-12-01 00:00:45
1,8,2010-12-01 00:00:50
1,13,2010-12-01 00:00:55
1,2,2010-12-01 00:01:00
1,15,2010-12-01 00:01:05
1,3,2010-12-01 00:01:10
1,7,2010-12-01 00:01:15
1,15,2010-12-01 00:01:20
1,2,2010-12-01 00:01:25
1,3,2010-12-01 00:01:30
1,7,2010-12-01 00:01:35
1,2,2010-12-01 00:01:40
1,15,2010-12-01 00:01:45
1,3,2010-12-01 00:01:50
2,0,2010-12-01 00:01:55
2,1,2010-12-01 00:02:00
2,9,2010-12-01 00:02:05
2,10,2010-12-01 00:02:10
2,14,2010-12-01 00:02:15
2,15,2010-12-01 00:02:20
2,2,2010-12-01 00:02:25
2,3,2010-12-01 00:02:30
2,4,2010-12-01 00:02:35
2,5,2010-12-01 00:02:40
2,6,2010-12-01 00:02:45
2,15,2010-12-01 00:02:50
2,2,2010-12-01 00:02:55
2,3,2010-12-01 00:03:00
2,7,2010-12-01 00:03:05
2,15,2010-12-01 00:03:10
2,2,2010-12-01 00:03:15
2,3,2010-12-01 00:03:20
2,4,2010-12-01 00:03:25
2,5,2010-12-01 00:03:30
2,6,2010-12-01 00:03:35
2,15,2010-12-01 00:03:40
2,2,2010-12-01 00:03:45
2,3,2010-12-01 00:03:50
3,0,2010-12-01 00:03:55
3,1,2010-12-01 00:04:00
3,9,2010-12-01 00:04:05
3,10,2010-12-01 00:04:10
3,13,2010-12-01 00:04:15
3,15,2010-12-01 00:04:20
3,2,2010-12-01 00:04:25
3,3,2010-12-01 00:04:30
4,0,2010-12-01 00:04:35
4,1,2010-12-01 00:04:40
4,8,2010-12-01 00:04:45
4,13,2010-12-01 00:04:50
4,15,2010-12-01 00:04:55
4,2,2010-12-01 00:05:00
4,3,2010-12-01 00:05:05
5,0,2010-12-01 00:05:10
5,1,2010-12-01 00:05:15
5,8,2010-12-01 00:05:20
5,14,2010-12-01 00:05:25
5,15,2010-12-01 00:05:30
5,2,2010-12-01 00:05:35
5,3,2010-12-01 00:05:40
5,4,2010-12-01 00:05:45
5,5,2010-12-01 00:05:50
5,6,2010-12-01 00:05:55
5,2,2010-12-01 00:06:00
5,15,2010-12-01 00:06:05
5,3,2010-12-01 00:06:10
5,4,2010-12-01 00:06:15
5,5,2010-12-01 00:06:20
5,6,2010-12-01 00:06:25
5,2,2010-12-01 00:06:30
5,15,2010-12-01 00:06:35
5,3,2010-12-01 00:06:40
6,1,2010-12-01 00:06:45
6,0,2010-12-01 00:06:50
6,8,2010-12-01 00:06:55
6,11,2010-12-01 00:07:00
6,2,2010-12-01 00:07:05
6,15,2010-12-01 00:07:10
6,3,2010-12-01 00:07:15
6,4,2010-12-01 00:07:20
6,5,2010-12-01 00:07:25
6,6,2010-12-01 00:07:30
6,2,2010-12-01 00:07:35
6,15,2010-12-01 00:07:40
6,3,2010-12-01 00:07:45
7,1,2010-12-01 00:07:50
7,0,2010-12-01 00:07:55
7,9,2010-12-01 00:08:00
7,10,2010-12-01 00:08:05
7,11,2010-12-01 00:08:10
7,15,2010-12-01 00:08:15
7,2,2010-12-01 00:08:20
7,3,2010-12-01 00:08:25
8,1,2010-12-01 00:08:30
8,0,2010-12-01 00:08:35
8,9,2010-12-01 00:08:40
8,10,2010-12-01 00:08:45
8,11,2010-12-01 00:08:50
8,15,2010-12-01 00:08:55
8,2,2010-12-01 00:09:00
8,3,2010-12-01 00:09:05
8,7,2010-12-01 00:09:10
8,2,2010-12-01 00:09:15
8,15,2010-12-01 00:09:20
8,3,2010-12-01 00:09:25
8,4,2010-12-01 00:09:30
8,5,2010-12-01 00:09:35
8,6,2010-12-01 00:09:40
8,15,2010-12-01 00:09:45
8,2,2010-12-01 00:09:50
8,3,2010-12-01 00:09:55
9,1,2010-12-01 00:10:00
9,0,2010-12-01 00:10:05
9,8,2010-12-01 00:10:10
9,14,2010-12-01 00:10:15
9,15,2010-12-01 00:10:20
9,2,2010-12-01 00:10:25
9,3,2010-12-01 00:10:30
9,7,2010-12-01 00:10:35
9,2,2010-12-01 00:10:40
9,15,2010-12-01 00:10:45
9,3,2010-12-01 00:10:50
10,0,2010-12-01 00:10:55
10,1,2010-12-01 00:11:00
10,9,2010-12-01 00:11:05
10,10,2010-12-01 00:11:10
10,12,2010-12-01 00:11:15
10,15,2010-12-01 00:11:20
10,2,2010-12-01 00:11:25
10,3,2010-12-01 00:11:30
10,4,2010-12-01 00:11:35
10,5,2010-12-01 00:11:40
10,6,2010-12-01 00:11:45
10,15,2010-12-01 00:11:50
10,2,2010-12-01 00:11:55
10,3,2010-12-01 00:12:00
10,7,2010-12-01 00:12:05
10,15,2010-12-01 00:12:10
10,2,2010-12-01 00:12:15
10,3,2010-12-01 00:12:20
11,0,2010-12-01 00:12:25
11,1,2010-12-01 00:12:30
11,9,2010-12-01 00:12:35
11,10,2010-12-01 00:12:40
11,14,2010-12-01 00:12:45
11,2,2010-12-01 00:12:50
11,15,2010-12-01 00:12:55
11,3,2010-12-01 00:13:00
11,7,2010-12-01 00:13:05
11,15,2010-12-01 00:13:10
11,2,2010-12-01 00:13:15
11,3,2010-12-01 00:13:20
12,1,2010-12-01 00:13:25
12,0,2010-12-01 00:13:30
12,9,2010-12-01 00:13:35
12,10,2010-12-01 00:13:40
12,12,2010-12-01 00:13:45
12,15,2010-12-01 00:13:50
12,2,2010-12-01 00:13:55
12,3,2010-12-01 00:14:00
12,7,2010-12-01 00:14:05
12,2,2010-12-01 00:14:10
12,15,2010-12-01 00:14:15
12,3,2010-12-01 00:14:20
12,4,2010-12-01 00:14:25
12,5,2010-12-01 00:14:30
12,6,2010-12-01 00:14:35
12,2,2010-12-01 00:14:40
12,15,2010-12-01 00:14:45
12,3,2010-12-01 00:14:50
13,1,2010-12-01 00:14:55
13,0,2010-12-01 00:15:00
13,9,2010-12-01 00:15:05
13,10,2010-12-01 00:15:10
13,12,2010-12-01 00:15:15
13,2,2010-12-01 00:15:20
13,15,2010-12-01 00:15:25
13,3,2010-12-01 00:15:30
13,7,2010-12-01 00:15:35
13,15,2010-12-01 00:15:40
13,2,2010-12-01 00:15:45
13,3,2010-12-01 00:15:50
13,7,2010-12-01 00:15:55
13,15,2010-12-01 00:16:00
13,2,2010-12-01 00:16:05
13,3,2010-12-01 00:16:10
13,4,2010-12-01 00:16:15
13,5,2010-12-01 00:16:20
13,6,2010-12-01 00:16:25
13,15,2010-12-01 00:16:30
13,2,2010-12-01 00:16:35
13,3,2010-12-01 00:16:40
14,1,2010-12-01 00:16:45
14,0,2010-12-01 00:16:50
14,8,2010-12-01 00:16:55
14,12,2010-12-01 00:17:00
14,15,2010-12-01 00:17:05
14,2,2010-12-01 00:17:10
14,3,2010-12-01 00:17:15
15,0,2010-12-01 00:17:20
15,1,2010-12-01 00:17:25
15,9,2010-12-01 00:17:30
15,10,2010-12-01 00:17:35
15,13,2010-12-01 00:17:40
15,15,2010-12-01 00:17:45
15,2,2010-12-01 00:17:50
15,3,2010-12-01 00:17:55
16,0,2010-12-01 00:18:00
16,1,2010-12-01 00:18:05
16,9,2010-12-01 00:18:10
16,10,2010-12-01 00:18:15
16,13,2010-12-01 00:18:20
16,2,2010-12-01 00:18:25
16,15,2010-12-01 00:18:30
16,3,2010-12-01 00:18:35
16,7,2010-12-01 00:18:40
16,15,2010-12-01 00:18:45
16,2,2010-12-01 00:18:50
16,3,2010-12-01 00:18:55
17,0,2010-12-01 00:19:00
17,1,2010-12-01 00:19:05
17,9,2010-12-01 00:19:10
17,10,2010-12-01 00:19:15
17,11,2010-12-01 00:19:20
17,15,2010-12-01 00:19:25
17,2,2010-12-01 00:19:30
17,3,2010-12-01 00:19:35
18,0,2010-12-01 00:19:40
18,1,2010-12-01 00:19:45
18,9,2010-12-01 00:19:50
18,10,2010-12-01 00:19:55
18,14,2010-12-01 00:20:00
18,2,2010-12-01 00:20:05
18,15,2010-12-01 00:20:10
18,3,2010-12-01 00:20:15
19,1,2010-12-01 00:20:20
19,0,2010-12-01 00:20:25
19,8,2010-12-01 00:20:30
19,12,2010-12-01 00:20:35
19,2,2010-12-01 00:20:40
19,15,2010-12-01 00:20:45
19,3,2010-12-01 00:20:50
19,7,2010-12-01 00:20:55
19,2,2010-12-01 00:21:00
19,15,2010-12-01 00:21:05
19,3,2010-12-01 00:21:10
19,7,2010-12-01 00:21:15
19,15,2010-12-01 00:21:20
19,2,2010-12-01 00:21:25
19,3,2010-12-01 00:21:30
19,4,2010-12-01 00:21:35
19,5,2010-12-01 00:21:40
19,6,2010-12-01 00:21:45
19,15,2010-12-01 00:21:50
19,2,2010-12-01 00:21:55
19,3,2010-12-01 00:22:00
19,4,2010-12-01 00:22:05
19,5,2010-12-01 00:22:10
19,6,2010-12-01 00:22:15
19,2,2010-12-01 00:22:20
19,15,2010-12-01 00:22:25
19,3,2010-12-01 00:22:30
19,4,2010-12-01 00:22:35
19,5,2010-12-01 00:22:40
19,6,2010-12-01 00:22:45
19,15,2010-12-01 00:22:50
19,2,2010-12-01 00:22:55
19,3,2010-12-01 00:23:00
19,7,2010-12-01 00:23:05
19,15,2010-12-01 00:23:10
19,2,2010-12-01 00:23:15
19,3,2010-12-01 00:23:20
19,4,2010-12-01 00:23:25
19,5,2010-12-01 00:23:30
19,6,2010-12-01 00:23:35
19,2,2010-12-01 00:23:40
19,15,2010-12-01 00:23:45
19,3,2010-12-01 00:23:50
20,0,2010-12-01 00:23:55
20,1,2010-12-01 00:24:00
20,8,2010-12-01 00:24:05
20,13,2010-12-01 00:24:10
20,2,2010-12-01 00:24:15
20,15,2010-12-01 00:24:20
20,3,2010-12-01 00:24:25
20,7,2010-12-01 00:24:30
20,15,2010-12-01 00:24:35
20,2,2010-12-01 00:24:40
20,3,2010-12-01 00:24:45
21,1,2010-12-01 00:24:50
21,0,2010-12-01 00:24:55
21,9,2010-12-01 00:25:00
21,10,2010-12-01 00:25:05
21,13,2010-12-01 00:25:10
21,15,2010-12-01 00:25:15
21,2,2010-12-01 00:25:20
21,3,2010-12-01 00:25:25
22,0,2010-12-01 00:25:30
22,1,2010-12-01 00:25:35
22,9,2010-12-01 00:25:40
22,10,2010-12-01 00:25:45
22,11,2010-12-01 00:25:50
22,15,2010-12-01 00:25:55
22,2,2010-12-01 00:26:00
22,3,2010-12-01 00:26:05
22,7,2010-12-01 00:26:10
22,2,2010-12-01 00:26:15
22,15,2010-12-01 00:26:20
22,3,2010-12-01 00:26:25
22,7,2010-12-01 00:26:30
22,15,2010-12-01 00:26:35
22,2,2010-12-01 00:26:40
22,3,2010-12-01 00:26:45
23,1,2010-12-01 00:26:50
23,0,2010-12-01 00:26:55
23,9,2010-12-01 00:27:00
23,10,2010-12-01 00:27:05
23,12,2010-12-01 00:27:10
23,15,2010-12-01 00:27:15
23,2,2010-12-01 00:27:20
23,3,2010-12-01 00:27:25
23,4,2010-12-01 00:27:30
23,5,2010-12-01 00:27:35
23,6,2010-12-01 00:27:40
23,15,2010-12-01 00:27:45
23,2,2010-12-01 00:27:50
23,3,2010-12-01 00:27:55
23,7,2010-12-01 00:28:00
23,2,2010-12-01 00:28:05
23,15,2010-12-01 00:28:10
23,3,2010-12-01 00:28:15
23,4,2010-12-01 00:28:20
23,5,2010-12-01 00:28:25
23,6,2010-12-01 00:28:30
23,2,2010-12-01 00:28:35
23,15,2010-12-01 00:28:40
23,3,2010-12-01 00:28:45
24,0,2010-12-01 00:28:50
24,1,2010-12-01 00:28:55
24,8,2010-12-01 00:29:00
24,14,2010-12-01 00:29:05
24,15,2010-12-01 00:29:10
24,2,2010-12-01 00:29:15
24,3,2010-12-01 00:29:20
25,0,2010-12-01 00:29:25
25,1,2010-12-01 00:29:30
25,9,2010-12-01 00:29:35
25,10,2010-12-01 00:29:40
25,14,2010-12-01 00:29:45
25,2,2010-12-01 00:29:50
25,15,2010-12-01 00:29:55
25,3,2010-12-01 00:30:00
26,1,2010-12-01 00:30:05
26,0,2010-12-01 00:30:10
26,8,2010-12-01 00:30:15
26,12,2010-12-01 00:30:20
26,2,2010-12-01 00:30:25
26,15,2010-12-01 00:30:30
26,3,2010-12-01 00:30:35
27,0,2010-12-01 00:30:40
27,1,2010-12-01 00:30:45
27,8,2010-12-01 00:30:50
27,11,2010-12-01 00:30:55
27,2,2010-12-01 00:31:00
27,15,2010-12-01 00:31:05
27,3,2010-12-01 00:31:10
28,1,2010-12-01 00:31:15
