CaseID,ActivityID,CompleteTimestamp
0,0,2010-12-01 00:00:05
0,3,2010-12-01 00:00:10
0,1,2010-12-01 00:00:15
0,4,2010-12-01 00:00:20
0,8,2010-12-01 00:00:25
0,9,2010-12-01 00:00:30
0,10,2010-12-01 00:00:35
0,8,2010-12-01 00:00:40
0,9,2010-12-01 00:00:45
0,10,2010-12-01 00:00:50
0,8,2010-12-01 00:00:55
0,9,2010-12-01 00:01:00
0,11,2010-12-01 00:01:05
0,10,2010-12-01 00:01:10
0,5,2010-12-01 00:01:15
0,8,2010-12-01 00:01:20
0,2,2010-12-01 00:01:25
0,9,2010-12-01 00:01:30
0,12,2010-12-01 00:01:35
0,6,2010-12-01 00:01:40
0,7,2010-12-01 00:01:45
1,0,2010-12-01 00:01:50
1,1,2010-12-01 00:01:55
1,3,2010-12-01 00:02:00
1,2,2010-12-01 00:02:05
1,8,2010-12-01 00:02:10
1,9,2010-12-01 00:02:15
1,10,2010-12-01 00:02:20
1,8,2010-12-01 00:02:25
1,11,2010-12-01 00:02:30
1,4,2010-12-01 00:02:35
1,5,2010-12-01 00:02:40
1,9,2010-12-01 00:02:45
1,6,2010-12-01 00:02:50
1,7,2010-12-01 00:02:55
1,10,2010-12-01 00:03:00
1,8,2010-12-01 00:03:05
1,12,2010-12-01 00:03:10
1,9,2010-12-01 00:03:15
2,3,2010-12-01 00:03:20
2,11,2010-12-01 00:03:25
2,4,2010-12-01 00:03:30
2,12,2010-12-01 00:03:35
2,5,2010-12-01 00:03:40
2,0,2010-12-01 00:03:45
2,1,2010-12-01 00:03:50
2,8,2010-12-01 00:03:55
2,6,2010-12-01 00:04:00
2,9,2010-12-01 00:04:05
2,2,2010-12-01 00:04:10
2,7,2010-12-01 00:04:15
3,0,2010-12-01 00:04:20
3,3,2010-12-01 00:04:25
3,4,2010-12-01 00:04:30
3,1,2010-12-01 00:04:35
3,8,2010-12-01 00:04:40
3,5,2010-12-01 00:04:45
3,11,2010-12-01 00:04:50
3,6,2010-12-01 00:04:55
3,12,2010-12-01 00:05:00
3,9,2010-12-01 00:05:05
3,14,2010-12-01 00:05:10
3,7,2010-12-01 00:05:15
4,0,2010-12-01 00:05:20
4,3,2010-12-01 00:05:25
4,1,2010-12-01 00:05:30
4,4,2010-12-01 00:05:35
4,8,2010-12-01 00:05:40
4,9,2010-12-01 00:05:45
4,10,2010-12-01 00:05:50
4,8,2010-12-01 00:05:55
4,5,2010-12-01 00:06:00
4,6,2010-12-01 00:06:05
4,7,2010-12-01 00:06:10
4,9,2010-12-01 00:06:15
4,11,2010-12-01 00:06:20
4,2,2010-12-01 00:06:25
4,10,2010-12-01 00:06:30
4,8,2010-12-01 00:06:35
4,12,2010-12-01 00:06:40
4,9,2010-12-01 00:06:45
5,3,2010-12-01 00:06:50
5,4,2010-12-01 00:06:55
5,11,2010-12-01 00:07:00
5,0,2010-12-01 00:07:05
5,14,2010-12-01 00:07:10
5,5,2010-12-01 00:07:15
5,12,2010-12-01 00:07:20
5,1,2010-12-01 00:07:25
5,6,2010-12-01 00:07:30
5,8,2010-12-01 00:07:35
5,9,2010-12-01 00:07:40
5,7,2010-12-01 00:07:45
6,3,2010-12-01 00:07:50
6,0,2010-12-01 00:07:55
6,1,2010-12-01 00:08:00
6,11,2010-12-01 00:08:05
6,8,2010-12-01 00:08:10
6,4,2010-12-01 00:08:15
6,9,2010-12-01 00:08:20
6,10,2010-12-01 00:08:25
6,8,2010-12-01 00:08:30
6,14,2010-12-01 00:08:35
6,9,2010-12-01 00:08:40
6,12,2010-12-01 00:08:45
6,5,2010-12-01 00:08:50
6,6,2010-12-01 00:08:55
6,7,2010-12-01 00:09:00
7,0,2010-12-01 00:09:05
7,3,2010-12-01 00:09:10
7,1,2010-12-01 00:09:15
7,8,2010-12-01 00:09:20
7,2,2010-12-01 00:09:25
7,4,2010-12-01 00:09:30
7,9,2010-12-01 00:09:35
7,10,2010-12-01 00:09:40
7,8,2010-12-01 00:09:45
7,9,2010-12-01 00:09:50
7,10,2010-12-01 00:09:55
7,5,2010-12-01 00:10:00
7,8,2010-12-01 00:10:05
7,6,2010-12-01 00:10:10
7,11,2010-12-01 00:10:15
7,9,2010-12-01 00:10:20
7,10,2010-12-01 00:10:25
7,7,2010-12-01 00:10:30
7,8,2010-12-01 00:10:35
7,12,2010-12-01 00:10:40
7,9,2010-12-01 00:10:45
8,11,2010-12-01 00:10:50
8,0,2010-12-01 00:10:55
8,3,2010-12-01 00:11:00
8,4,2010-12-01 00:11:05
8,12,2010-12-01 00:11:10
8,1,2010-12-01 00:11:15
8,5,2010-12-01 00:11:20
8,6,2010-12-01 00:11:25
8,14,2010-12-01 00:11:30
8,8,2010-12-01 00:11:35
8,7,2010-12-01 00:11:40
8,9,2010-12-01 00:11:45
9,0,2010-12-01 00:11:50
9,15,2010-12-01 00:11:55
9,1,2010-12-01 00:12:00
9,8,2010-12-01 00:12:05
9,9,2010-12-01 00:12:10
9,3,2010-12-01 00:12:15
9,4,2010-12-01 00:12:20
9,5,2010-12-01 00:12:25
9,10,2010-12-01 00:12:30
9,8,2010-12-01 00:12:35
9,6,2010-12-01 00:12:40
9,9,2010-12-01 00:12:45
9,11,2010-12-01 00:12:50
9,10,2010-12-01 00:12:55
9,8,2010-12-01 00:13:00
9,7,2010-12-01 00:13:05
9,12,2010-12-01 00:13:10
9,9,2010-12-01 00:13:15
9,10,2010-12-01 00:13:20
9,8,2010-12-01 00:13:25
9,9,2010-12-01 00:13:30
10,11,2010-12-01 00:13:35
10,0,2010-12-01 00:13:40
10,3,2010-12-01 00:13:45
10,1,2010-12-01 00:13:50
10,8,2010-12-01 00:13:55
10,4,2010-12-01 00:14:00
10,5,2010-12-01 00:14:05
10,9,2010-12-01 00:14:10
10,10,2010-12-01 00:14:15
10,8,2010-12-01 00:14:20
10,6,2010-12-01 00:14:25
10,9,2010-12-01 00:14:30
10,12,2010-12-01 00:14:35
10,10,2010-12-01 00:14:40
10,8,2010-12-01 00:14:45
10,9,2010-12-01 00:14:50
10,2,2010-12-01 00:14:55
10,7,2010-12-01 00:15:00
11,0,2010-12-01 00:15:05
11,1,2010-12-01 00:15:10
11,8,2010-12-01 00:15:15
11,9,2010-12-01 00:15:20
11,10,2010-12-01 00:15:25
11,8,2010-12-01 00:15:30
11,9,2010-12-01 00:15:35
11,10,2010-12-01 00:15:40
11,8,2010-12-01 00:15:45
11,9,2010-12-01 00:15:50
11,2,2010-12-01 00:15:55
11,3,2010-12-01 00:16:00
11,4,2010-12-01 00:16:05
11,11,2010-12-01 00:16:10
11,10,2010-12-01 00:16:15
11,8,2010-12-01 00:16:20
11,9,2010-12-01 00:16:25
11,5,2010-12-01 00:16:30
11,6,2010-12-01 00:16:35
11,12,2010-12-01 00:16:40
11,7,2010-12-01 00:16:45
12,3,2010-12-01 00:16:50
12,0,2010-12-01 00:16:55
12,1,2010-12-01 00:17:00
12,4,2010-12-01 00:17:05
12,5,2010-12-01 00:17:10
12,8,2010-12-01 00:17:15
12,6,2010-12-01 00:17:20
12,13,2010-12-01 00:17:25
12,9,2010-12-01 00:17:30
12,11,2010-12-01 00:17:35
12,7,2010-12-01 00:17:40
12,12,2010-12-01 00:17:45
13,0,2010-12-01 00:17:50
13,1,2010-12-01 00:17:55
13,3,2010-12-01 00:18:00
13,8,2010-12-01 00:18:05
13,4,2010-12-01 00:18:10
13,5,2010-12-01 00:18:15
13,14,2010-12-01 00:18:20
13,9,2010-12-01 00:18:25
13,10,2010-12-01 00:18:30
13,6,2010-12-01 00:18:35
13,8,2010-12-01 00:18:40
13,9,2010-12-01 00:18:45
13,10,2010-12-01 00:18:50
13,8,2010-12-01 00:18:55
13,7,2010-12-01 00:19:00
13,9,2010-12-01 00:19:05
13,11,2010-12-01 00:19:10
13,12,2010-12-01 00:19:15
14,0,2010-12-01 00:19:20
14,1,2010-12-01 00:19:25
14,8,2010-12-01 00:19:30
14,14,2010-12-01 00:19:35
14,3,2010-12-01 00:19:40
14,9,2010-12-01 00:19:45
14,10,2010-12-01 00:19:50
14,8,2010-12-01 00:19:55
14,4,2010-12-01 00:20:00
14,9,2010-12-01 00:20:05
14,5,2010-12-01 00:20:10
14,10,2010-12-01 00:20:15
14,8,2010-12-01 00:20:20
14,9,2010-12-01 00:20:25
14,10,2010-12-01 00:20:30
14,11,2010-12-01 00:20:35
14,12,2010-12-01 00:20:40
14,8,2010-12-01 00:20:45
14,6,2010-12-01 00:20:50
14,9,2010-12-01 00:20:55
14,10,2010-12-01 00:21:00
