CaseID,ActivityID,CompleteTimestamp
0,12,2010-12-01 00:00:05
0,26,2010-12-01 00:00:10
0,0,2010-12-01 00:00:15
0,27,2010-12-01 00:00:20
0,23,2010-12-01 00:00:25
0,1,2010-12-01 00:00:30
0,30,2010-12-01 00:00:35
0,29,2010-12-01 00:00:40
0,28,2010-12-01 00:00:45
0,31,2010-12-01 00:00:50
0,2,2010-12-01 00:00:55
0,5,2010-12-01 00:01:00
0,3,2010-12-01 00:01:05
0,4,2010-12-01 00:01:10
0,31,2010-12-01 00:01:15
0,2,2010-12-01 00:01:20
0,10,2010-12-01 00:01:25
0,7,2010-12-01 00:01:30
0,9,2010-12-01 00:01:35
0,6,2010-12-01 00:01:40
0,8,2010-12-01 00:01:45
0,11,2010-12-01 00:01:50
0,13,2010-12-01 00:01:55
0,14,2010-12-01 00:02:00
0,15,2010-12-01 00:02:05
0,16,2010-12-01 00:02:10
0,17,2010-12-01 00:02:15
0,18,2010-12-01 00:02:20
0,19,2010-12-01 00:02:25
0,20,2010-12-01 00:02:30
0,21,2010-12-01 00:02:35
0,22,2010-12-01 00:02:40
0,20,2010-12-01 00:02:45
0,21,2010-12-01 00:02:50
0,18,2010-12-01 00:02:55
0,17,2010-12-01 00:03:00
0,19,2010-12-01 00:03:05
0,20,2010-12-01 00:03:10
0,21,2010-12-01 00:03:15
0,18,2010-12-01 00:03:20
0,17,2010-12-01 00:03:25
0,19,2010-12-01 00:03:30
0,20,2010-12-01 00:03:35
0,21,2010-12-01 00:03:40
0,18,2010-12-01 00:03:45
0,17,2010-12-01 00:03:50
0,19,2010-12-01 00:03:55
0,24,2010-12-01 00:04:00
0,25,2010-12-01 00:04:05
1,26,2010-12-01 00:04:10
1,30,2010-12-01 00:04:15
1,29,2010-12-01 00:04:20
1,12,2010-12-01 00:04:25
1,0,2010-12-01 00:04:30
1,27,2010-12-01 00:04:35
1,1,2010-12-01 00:04:40
1,23,2010-12-01 00:04:45
1,28,2010-12-01 00:04:50
1,31,2010-12-01 00:04:55
1,2,2010-12-01 00:05:00
1,3,2010-12-01 00:05:05
1,4,2010-12-01 00:05:10
1,5,2010-12-01 00:05:15
1,31,2010-12-01 00:05:20
1,2,2010-12-01 00:05:25
1,10,2010-12-01 00:05:30
1,7,2010-12-01 00:05:35
1,9,2010-12-01 00:05:40
1,6,2010-12-01 00:05:45
1,8,2010-12-01 00:05:50
1,13,2010-12-01 00:05:55
1,14,2010-12-01 00:06:00
1,11,2010-12-01 00:06:05
1,15,2010-12-01 00:06:10
1,16,2010-12-01 00:06:15
1,17,2010-12-01 00:06:20
1,18,2010-12-01 00:06:25
1,19,2010-12-01 00:06:30
1,20,2010-12-01 00:06:35
1,21,2010-12-01 00:06:40
1,18,2010-12-01 00:06:45
1,17,2010-12-01 00:06:50
1,19,2010-12-01 00:06:55
1,20,2010-12-01 00:07:00
1,21,2010-12-01 00:07:05
1,22,2010-12-01 00:07:10
1,20,2010-12-01 00:07:15
1,21,2010-12-01 00:07:20
1,22,2010-12-01 00:07:25
1,20,2010-12-01 00:07:30
1,21,2010-12-01 00:07:35
1,22,2010-12-01 00:07:40
1,20,2010-12-01 00:07:45
1,21,2010-12-01 00:07:50
1,22,2010-12-01 00:07:55
1,20,2010-12-01 00:08:00
1,21,2010-12-01 00:08:05
1,22,2010-12-01 00:08:10
1,20,2010-12-01 00:08:15
1,21,2010-12-01 00:08:20
1,18,2010-12-01 00:08:25
1,17,2010-12-01 00:08:30
1,19,2010-12-01 00:08:35
1,24,2010-12-01 00:08:40
1,25,2010-12-01 00:08:45
2,26,2010-12-01 00:08:50
2,0,2010-12-01 00:08:55
2,12,2010-12-01 00:09:00
2,29,2010-12-01 00:09:05
2,27,2010-12-01 00:09:10
2,23,2010-12-01 00:09:15
2,1,2010-12-01 00:09:20
2,30,2010-12-01 00:09:25
2,28,2010-12-01 00:09:30
2,31,2010-12-01 00:09:35
2,2,2010-12-01 00:09:40
2,5,2010-12-01 00:09:45
2,3,2010-12-01 00:09:50
2,4,2010-12-01 00:09:55
2,31,2010-12-01 00:10:00
2,2,2010-12-01 00:10:05
2,5,2010-12-01 00:10:10
2,3,2010-12-01 00:10:15
2,4,2010-12-01 00:10:20
2,31,2010-12-01 00:10:25
2,2,2010-12-01 00:10:30
2,5,2010-12-01 00:10:35
2,4,2010-12-01 00:10:40
2,3,2010-12-01 00:10:45
2,31,2010-12-01 00:10:50
2,2,2010-12-01 00:10:55
2,9,2010-12-01 00:11:00
