CaseID,ActivityID,CompleteTimestamp
0,2,2010-12-01 00:00:05
0,6,2010-12-01 00:00:10
0,7,2010-12-01 00:00:15
0,0,2010-12-01 00:00:20
0,3,2010-12-01 00:00:25
0,1,2010-12-01 00:00:30
0,4,2010-12-01 00:00:35
0,5,2010-12-01 00:00:40
1,2,2010-12-01 00:00:45
1,6,2010-12-01 00:00:50
1,1,2010-12-01 00:00:55
1,0,2010-12-01 00:01:00
1,7,2010-12-01 00:01:05
1,4,2010-12-01 00:01:10
1,3,2010-12-01 00:01:15
1,5,2010-12-01 00:01:20
2,1,2010-12-01 00:01:25
2,0,2010-12-01 00:01:30
2,4,2010-12-01 00:01:35
2,3,2010-12-01 00:01:40
2,5,2010-12-01 00:01:45
2,6,2010-12-01 00:01:50
2,2,2010-12-01 00:01:55
2,7,2010-12-01 00:02:00
3,0,2010-12-01 00:02:05
3,2,2010-12-01 00:02:10
3,3,2010-12-01 00:02:15
3,1,2010-12-01 00:02:20
3,6,2010-12-01 00:02:25
3,4,2010-12-01 00:02:30
3,5,2010-12-01 00:02:35
3,7,2010-12-01 00:02:40
4,3,2010-12-01 00:02:45
4,6,2010-12-01 00:02:50
4,4,2010-12-01 00:02:55
4,7,2010-12-01 00:03:00
4,5,2010-12-01 00:03:05
4,1,2010-12-01 00:03:10
4,2,2010-12-01 00:03:15
4,0,2010-12-01 00:03:20
5,2,2010-12-01 00:03:25
5,4,2010-12-01 00:03:30
5,1,2010-12-01 00:03:35
5,6,2010-12-01 00:03:40
5,5,2010-12-01 00:03:45
5,0,2010-12-01 00:03:50
5,3,2010-12-01 00:03:55
5,7,2010-12-01 00:04:00
6,6,2010-12-01 00:04:05
6,1,2010-12-01 00:04:10
6,0,2010-12-01 00:04:15
6,4,2010-12-01 00:04:20
6,2,2010-12-01 00:04:25
6,3,2010-12-01 00:04:30
6,5,2010-12-01 00:04:35
6,7,2010-12-01 00:04:40
7,2,2010-12-01 00:04:45
7,4,2010-12-01 00:04:50
7,6,2010-12-01 00:04:55
7,0,2010-12-01 00:05:00
7,1,2010-12-01 00:05:05
7,7,2010-12-01 00:05:10
7,3,2010-12-01 00:05:15
7,5,2010-12-01 00:05:20
8,3,2010-12-01 00:05:25
8,0,2010-12-01 00:05:30
8,1,2010-12-01 00:05:35
8,4,2010-12-01 00:05:40
8,6,2010-12-01 00:05:45
8,2,2010-12-01 00:05:50
8,7,2010-12-01 00:05:55
8,5,2010-12-01 00:06:00
9,4,2010-12-01 00:06:05
9,6,2010-12-01 00:06:10
9,2,2010-12-01 00:06:15
9,1,2010-12-01 00:06:20
9,3,2010-12-01 00:06:25
9,7,2010-12-01 00:06:30
9,5,2010-12-01 00:06:35
9,0,2010-12-01 00:06:40
10,4,2010-12-01 00:06:45
10,6,2010-12-01 00:06:50
10,7,2010-12-01 00:06:55
10,0,2010-12-01 00:07:00
10,3,2010-12-01 00:07:05
10,1,2010-12-01 00:07:10
10,2,2010-12-01 00:07:15
10,5,2010-12-01 00:07:20
11,0,2010-12-01 00:07:25
11,1,2010-12-01 00:07:30
11,2,2010-12-01 00:07:35
11,4,2010-12-01 00:07:40
11,6,2010-12-01 00:07:45
11,5,2010-12-01 00:07:50
11,3,2010-12-01 00:07:55
11,7,2010-12-01 00:08:00
12,3,2010-12-01 00:08:05
12,1,2010-12-01 00:08:10
12,4,2010-12-01 00:08:15
12,2,2010-12-01 00:08:20
12,0,2010-12-01 00:08:25
12,5,2010-12-01 00:08:30
12,6,2010-12-01 00:08:35
12,7,2010-12-01 00:08:40
13,0,2010-12-01 00:08:45
13,4,2010-12-01 00:08:50
13,6,2010-12-01 00:08:55
13,2,2010-12-01 00:09:00
13,3,2010-12-01 00:09:05
13,5,2010-12-01 00:09:10
13,7,2010-12-01 00:09:15
13,1,2010-12-01 00:09:20
14,4,2010-12-01 00:09:25
14,6,2010-12-01 00:09:30
14,3,2010-12-01 00:09:35
14,7,2010-12-01 00:09:40
14,2,2010-12-01 00:09:45
14,0,2010-12-01 00:09:50
14,5,2010-12-01 00:09:55
14,1,2010-12-01 00:10:00
15,4,2010-12-01 00:10:05
15,6,2010-12-01 00:10:10
15,1,2010-12-01 00:10:15
15,0,2010-12-01 00:10:20
15,5,2010-12-01 00:10:25
15,7,2010-12-01 00:10:30
15,3,2010-12-01 00:10:35
15,2,2010-12-01 00:10:40
16,6,2010-12-01 00:10:45
16,0,2010-12-01 00:10:50
16,7,2010-12-01 00:10:55
16,2,2010-12-01 00:11:00
16,1,2010-12-01 00:11:05
16,3,2010-12-01 00:11:10
16,4,2010-12-01 00:11:15
16,5,2010-12-01 00:11:20
17,1,2010-12-01 00:11:25
17,3,2010-12-01 00:11:30
17,4,2010-12-01 00:11:35
17,6,2010-12-01 00:11:40
17,7,2010-12-01 00:11:45
17,5,2010-12-01 00:11:50
17,2,2010-12-01 00:11:55
17,0,2010-12-01 00:12:00
18,4,2010-12-01 00:12:05
18,1,2010-12-01 00:12:10
18,3,2010-12-01 00:12:15
18,0,2010-12-01 00:12:20
18,5,2010-12-01 00:12:25
18,6,2010-12-01 00:12:30
18,2,2010-12-01 00:12:35
18,7,2010-12-01 00:12:40
19,3,2010-12-01 00:12:45
19,1,2010-12-01 00:12:50
19,0,2010-12-01 00:12:55
19,2,2010-12-01 00:13:00
19,6,2010-12-01 00:13:05
19,4,2010-12-01 00:13:10
19,5,2010-12-01 00:13:15
19,7,2010-12-01 00:13:20
20,0,2010-12-01 00:13:25
20,4,2010-12-01 00:13:30
20,6,2010-12-01 00:13:35
20,7,2010-12-01 00:13:40
20,2,2010-12-01 00:13:45
20,3,2010-12-01 00:13:50
20,1,2010-12-01 00:13:55
20,5,2010-12-01 00:14:00
21,0,2010-12-01 00:14:05
21,4,2010-12-01 00:14:10
21,2,2010-12-01 00:14:15
21,6,2010-12-01 00:14:20
21,5,2010-12-01 00:14:25
21,7,2010-12-01 00:14:30
21,3,2010-12-01 00:14:35
21,1,2010-12-01 00:14:40
22,3,2010-12-01 00:14:45
22,0,2010-12-01 00:14:50
22,4,2010-12-01 00:14:55
22,2,2010-12-01 00:15:00
22,5,2010-12-01 00:15:05
22,1,2010-12-01 00:15:10
22,6,2010-12-01 00:15:15
22,7,2010-12-01 00:15:20
23,6,2010-12-01 00:15:25
23,7,2010-12-01 00:15:30
23,0,2010-12-01 00:15:35
23,4,2010-12-01 00:15:40
23,3,2010-12-01 00:15:45
23,1,2010-12-01 00:15:50
23,2,2010-12-01 00:15:55
23,5,2010-12-01 00:16:00
24,0,2010-12-01 00:16:05
24,4,2010-12-01 00:16:10
24,6,2010-12-01 00:16:15
24,2,2010-12-01 00:16:20
24,3,2010-12-01 00:16:25
24,1,2010-12-01 00:16:30
24,7,2010-12-01 00:16:35
24,5,2010-12-01 00:16:40
25,2,2010-12-01 00:16:45
25,6,2010-12-01 00:16:50
25,4,2010-12-01 00:16:55
25,7,2010-12-01 00:17:00
25,0,2010-12-01 00:17:05
25,3,2010-12-01 00:17:10
25,5,2010-12-01 00:17:15
25,1,2010-12-01 00:17:20
26,3,2010-12-01 00:17:25
26,4,2010-12-01 00:17:30
26,6,2010-12-01 00:17:35
26,1,2010-12-01 00:17:40
26,7,2010-12-01 00:17:45
26,5,2010-12-01 00:17:50
26,2,2010-12-01 00:17:55
26,0,2010-12-01 00:18:00
27,6,2010-12-01 00:18:05
27,4,2010-12-01 00:18:10
27,7,2010-12-01 00:18:15
27,1,2010-12-01 00:18:20
27,3,2010-12-01 00:18:25
27,2,2010-12-01 00:18:30
27,5,2010-12-01 00:18:35
27,0,2010-12-01 00:18:40
28,3,2010-12-01 00:18:45
28,6,2010-12-01 00:18:50
28,7,2010-12-01 00:18:55
28,2,2010-12-01 00:19:00
28,1,2010-12-01 00:19:05
28,4,2010-12-01 00:19:10
28,5,2010-12-01 00:19:15
28,0,2010-12-01 00:19:20
29,0,2010-12-01 00:19:25
29,6,2010-12-01 00:19:30
29,4,2010-12-01 00:19:35
29,5,2010-12-01 00:19:40
29,7,2010-12-01 00:19:45
29,1,2010-12-01 00:19:50
29,3,2010-12-01 00:19:55
29,2,2010-12-01 00:20:00
30,4,2010-12-01 00:20:05
30,6,2010-12-01 00:20:10
30,2,2010-12-01 00:20:15
