CaseID,ActivityID,CompleteTimestamp
0,15,2010-12-01 00:00:05
0,2,2010-12-01 00:00:10
0,14,2010-12-01 00:00:15
0,16,2010-12-01 00:00:20
0,17,2010-12-01 00:00:25
0,3,2010-12-01 00:00:30
0,19,2010-12-01 00:00:35
0,16,2010-12-01 00:00:40
0,0,2010-12-01 00:00:45
0,17,2010-12-01 00:00:50
0,8,2010-12-01 00:00:55
0,9,2010-12-01 00:01:00
0,4,2010-12-01 00:01:05
0,18,2010-12-01 00:01:10
0,5,2010-12-01 00:01:15
0,31,2010-12-01 00:01:20
0,1,2010-12-01 00:01:25
0,27,2010-12-01 00:01:30
0,10,2010-12-01 00:01:35
0,12,2010-12-01 00:01:40
0,16,2010-12-01 00:01:45
0,23,2010-12-01 00:01:50
0,17,2010-12-01 00:01:55
0,25,2010-12-01 00:02:00
0,21,2010-12-01 00:02:05
0,24,2010-12-01 00:02:10
0,20,2010-12-01 00:02:15
0,22,2010-12-01 00:02:20
0,13,2010-12-01 00:02:25
0,30,2010-12-01 00:02:30
1,2,2010-12-01 00:02:35
1,8,2010-12-01 00:02:40
1,14,2010-12-01 00:02:45
1,0,2010-12-01 00:02:50
1,1,2010-12-01 00:02:55
1,27,2010-12-01 00:03:00
1,15,2010-12-01 00:03:05
1,3,2010-12-01 00:03:10
1,4,2010-12-01 00:03:15
1,12,2010-12-01 00:03:20
1,23,2010-12-01 00:03:25
1,16,2010-12-01 00:03:30
1,31,2010-12-01 00:03:35
1,26,2010-12-01 00:03:40
1,12,2010-12-01 00:03:45
1,23,2010-12-01 00:03:50
1,5,2010-12-01 00:03:55
1,26,2010-12-01 00:04:00
1,12,2010-12-01 00:04:05
1,17,2010-12-01 00:04:10
1,23,2010-12-01 00:04:15
1,24,2010-12-01 00:04:20
1,26,2010-12-01 00:04:25
1,12,2010-12-01 00:04:30
1,22,2010-12-01 00:04:35
1,23,2010-12-01 00:04:40
1,25,2010-12-01 00:04:45
1,29,2010-12-01 00:04:50
1,26,2010-12-01 00:04:55
1,12,2010-12-01 00:05:00
1,23,2010-12-01 00:05:05
1,26,2010-12-01 00:05:10
1,11,2010-12-01 00:05:15
1,20,2010-12-01 00:05:20
